"","author","published","site_url","main_img_url","type","label","has_image"
"559","No Author","10","awdnews.com","http://awdnews.com/images/14776676171.jpg","conspiracy","0","1"
"560","No Author","10","awdnews.com","http://awdnews.com/images/14776672551.jpg","conspiracy","0","1"
"561","No Author","10","awdnews.com","http://awdnews.com/images/14776687911.jpg","conspiracy","0","1"
"562","No Author","10","awdnews.com","http://awdnews.com/images/14776683501.jpg","conspiracy","0","1"
"563","No Author","10","awdnews.com","http://awdnews.com/images/14776682061.jpg","conspiracy","0","1"
"564","No Author","10","awdnews.com","http://awdnews.com/images/14776680451.jpg","conspiracy","0","1"
"565","No Author","10","awdnews.com","http://awdnews.com/images/14776687911.jpg","conspiracy","0","1"
"566","No Author","10","awdnews.com","http://awdnews.com/images/14776674571.jpg","conspiracy","0","1"
"567","No Author","10","awdnews.com","http://awdnews.com/images/1477735488g14692661285.jpg","conspiracy","0","1"
"568","No Author","10","awdnews.com","http://awdnews.com/images/1477735488g14692661285.jpg","conspiracy","0","1"
"569","No Author","10","awdnews.com","http://awdnews.com/images/14776685301.jpg","conspiracy","0","1"
"570","No Author","10","awdnews.com","http://awdnews.com/images/14777534761.jpg","conspiracy","0","1"
"571","No Author","10","awdnews.com","http://awdnews.com/images/14777533301.jpg","conspiracy","0","1"
"572","No Author","10","awdnews.com","http://awdnews.com/images/14777530961.jpg","conspiracy","0","1"
"573","No Author","10","awdnews.com","http://awdnews.com/images/14777536741.jpg","conspiracy","0","1"
"574","No Author","10","awdnews.com","http://awdnews.com/images/14777536741.jpg","conspiracy","0","1"
"575","No Author","10","awdnews.com","http://awdnews.com/images/14777534761.jpg","conspiracy","0","1"
"576","No Author","10","awdnews.com","http://awdnews.com/images/14777533301.jpg","conspiracy","0","1"
"577","No Author","10","awdnews.com","http://awdnews.com/images/14777530961.jpg","conspiracy","0","1"
"578","No Author","10","awdnews.com","http://awdnews.com/images/14777572901.jpg","conspiracy","0","1"
"579","No Author","10","awdnews.com","http://awdnews.com/images/14777572901.jpg","conspiracy","0","1"
"580","No Author","10","awdnews.com","http://awdnews.com/images/14778253541.jpg","conspiracy","0","1"
"581","No Author","10","awdnews.com","http://awdnews.com/images/14778250681.jpg","conspiracy","0","1"
"582","No Author","10","awdnews.com","http://awdnews.com/images/14778261151.jpg","conspiracy","0","1"
"583","No Author","10","awdnews.com","http://awdnews.com/images/14778259561.jpg","conspiracy","0","1"
"584","No Author","10","awdnews.com","http://awdnews.com/images/14778258141.jpg","conspiracy","0","1"
"585","No Author","10","awdnews.com","http://awdnews.com/images/14778275732701-bj74t1.jpg","conspiracy","0","1"
"586","BareNakedIslam","10","barenakedislam.com","http://img.youtube.com/vi/QN58XKQRJIE/0.jpg","bs","0","1"
"587","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3429/8/16x9/1200.jpg","satire","0","1"
"588","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3428/7/16x9/1200.jpg","satire","0","1"
"589","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3428/5/16x9/1200.jpg","satire","0","1"
"590","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3429/4/16x9/1200.jpg","satire","0","1"
"591","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3430/9/16x9/1200.jpg","satire","0","1"
"592","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3430/1/16x9/1200.jpg","satire","0","1"
"593","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3429/9/16x9/1200.jpg","satire","0","1"
"594","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3428/2/16x9/1200.jpg","satire","0","1"
"595","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3430/0/16x9/1200.jpg","satire","0","1"
"596","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3431/0/16x9/1200.jpg","satire","0","1"
"597","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3431/2/16x9/1200.jpg","satire","0","1"
"598","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3431/3/16x9/1200.jpg","satire","0","1"
"599","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3431/5/16x9/1200.jpg","satire","0","1"
"600","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3431/8/16x9/1200.jpg","satire","0","1"
"601","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3432/7/16x9/1200.jpg","satire","0","1"
"602","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3433/2/16x9/1200.jpg","satire","0","1"
"603","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3432/2/16x9/1200.jpg","satire","0","1"
"604","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3432/1/16x9/1200.jpg","satire","0","1"
"605","No Author","10","clickhole.com","http://images.onionstatic.com/clickhole/3432/0/16x9/1200.jpg","satire","0","1"
"606","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3435/1/16x9/1200.jpg","satire","0","1"
"607","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3436/3/16x9/1200.jpg","satire","0","1"
"608","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3435/9/16x9/1200.jpg","satire","0","1"
"609","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3435/6/16x9/1200.jpg","satire","0","1"
"610","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3435/8/16x9/1200.jpg","satire","0","1"
"611","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3384/3/16x9/1200.jpg","satire","0","1"
"612","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3436/8/16x9/1200.jpg","satire","0","1"
"613","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3435/5/16x9/1200.jpg","satire","0","1"
"614","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3436/0/16x9/1200.jpg","satire","0","1"
"615","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3439/1/16x9/1200.jpg","satire","0","1"
"616","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3438/5/16x9/1200.jpg","satire","0","1"
"617","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3438/3/16x9/1200.jpg","satire","0","1"
"618","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3437/3/16x9/1200.jpg","satire","0","1"
"619","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3436/9/16x9/1200.jpg","satire","0","1"
"620","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3439/8/16x9/1200.jpg","satire","0","1"
"621","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3439/6/16x9/1200.jpg","satire","0","1"
"622","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3439/2/16x9/1200.jpg","satire","0","1"
"623","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3405/5/16x9/1200.jpg","satire","0","1"
"624","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3441/9/16x9/1200.jpg","satire","0","1"
"625","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3386/6/16x9/1200.jpg","satire","0","1"
"626","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3440/6/16x9/1200.jpg","satire","0","1"
"627","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3440/7/16x9/1200.jpg","satire","0","1"
"628","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3440/4/16x9/1200.jpg","satire","0","1"
"629","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3440/2/16x9/1200.jpg","satire","0","1"
"630","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3439/9/16x9/1200.jpg","satire","0","1"
"631","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3442/8/16x9/1200.jpg","satire","0","1"
"632","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3442/4/16x9/1200.jpg","satire","0","1"
"633","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3444/1/16x9/1200.jpg","satire","0","1"
"634","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3445/3/16x9/1200.jpg","satire","0","1"
"635","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3445/2/16x9/1200.jpg","satire","0","1"
"636","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3445/7/16x9/1200.jpg","satire","0","1"
"637","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3446/3/16x9/1200.jpg","satire","0","1"
"638","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3446/1/16x9/1200.jpg","satire","0","1"
"639","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3446/0/16x9/1200.jpg","satire","0","1"
"640","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3445/9/16x9/1200.jpg","satire","0","1"
"641","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3446/4/16x9/1200.jpg","satire","0","1"
"642","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3446/8/16x9/1200.jpg","satire","0","1"
"643","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3446/9/16x9/1200.jpg","satire","0","1"
"644","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3447/0/16x9/1200.jpg","satire","0","1"
"645","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3447/4/16x9/1200.jpg","satire","0","1"
"646","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3447/5/16x9/1200.jpg","satire","0","1"
"647","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3458/6/16x9/1200.jpg","satire","0","1"
"648","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3458/2/16x9/1200.jpg","satire","0","1"
"649","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3458/1/16x9/1200.jpg","satire","0","1"
"650","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3458/0/16x9/1200.jpg","satire","0","1"
"651","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3457/8/16x9/1200.jpg","satire","0","1"
"652","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3459/6/16x9/1200.jpg","satire","0","1"
"653","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3459/3/16x9/1200.jpg","satire","0","1"
"654","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3459/9/16x9/1200.jpg","satire","0","1"
"655","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3459/8/16x9/1200.jpg","satire","0","1"
"656","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3463/2/16x9/1200.jpg","satire","0","1"
"657","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3460/9/16x9/1200.jpg","satire","0","1"
"658","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3459/4/16x9/1200.jpg","satire","0","1"
"659","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3463/9/16x9/1200.jpg","satire","0","1"
"660","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3464/2/16x9/1200.jpg","satire","0","1"
"661","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3464/0/16x9/1200.jpg","satire","0","1"
"662","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3463/6/16x9/1200.jpg","satire","0","1"
"663","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3463/5/16x9/1200.jpg","satire","0","1"
"664","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3465/1/16x9/1200.jpg","satire","0","1"
"665","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3465/5/16x9/1200.jpg","satire","0","1"
"666","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3463/4/16x9/1200.jpg","satire","0","1"
"667","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3465/3/16x9/1200.jpg","satire","0","1"
"668","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3466/4/16x9/1200.jpg","satire","0","1"
"669","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3466/5/16x9/1200.jpg","satire","0","1"
"670","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3467/5/16x9/1200.jpg","satire","0","1"
"671","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3467/6/16x9/1200.jpg","satire","0","1"
"672","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3467/3/16x9/1200.jpg","satire","0","1"
"673","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3466/9/16x9/1200.jpg","satire","0","1"
"674","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3466/7/16x9/1200.jpg","satire","0","1"
"675","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3469/6/16x9/1200.jpg","satire","0","1"
"676","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3469/3/16x9/1200.jpg","satire","0","1"
"677","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3470/6/16x9/1200.jpg","satire","0","1"
"678","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3469/7/16x9/1200.jpg","satire","0","1"
"679","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3470/4/16x9/1200.jpg","satire","0","1"
"680","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3472/2/16x9/1200.jpg","satire","0","1"
"681","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3471/5/16x9/1200.jpg","satire","0","1"
"682","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3470/8/16x9/1200.jpg","satire","0","1"
"683","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3470/9/16x9/1200.jpg","satire","0","1"
"684","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3472/7/16x9/1200.jpg","satire","0","1"
"685","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3473/5/16x9/1200.jpg","satire","0","1"
"686","No Author","11","clickhole.com","http://images.onionstatic.com/clickhole/3473/2/16x9/1200.jpg","satire","0","1"
"687","No Author","11","coasttocoastam.com","http://www.coasttocoastam.com/cimages/var/ezwebin_site/storage/images/coast-to-coast/repository/thumbnails/power-grid/934479-1-eng-US/Power-Grid.jpg","bs","0","1"
"688","No Author","11","coasttocoastam.com","http://www.coasttocoastam.com/cimages/var/ezwebin_site/storage/images/coast-to-coast/repository/thumbnails/human-mind-abstract/937120-1-eng-US/Human-Mind-Abstract.jpg","bs","0","1"
"689","No Author","11","coasttocoastam.com","http://www.coasttocoastam.com/cimages/var/ezwebin_site/storage/images/coast-to-coast/repository/thumbnails/astronaut-on-mars/936926-1-eng-US/Astronaut-on-Mars.jpg","bs","0","1"
"690","No Author","11","coasttocoastam.com","http://www.coasttocoastam.com/cimages/var/ezwebin_site/storage/images/coast-to-coast/repository/thumbnails/frozen-lake-toronto/937280-1-eng-US/Frozen-Lake-Toronto.jpg","bs","0","1"
"691","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"692","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"693","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"694","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"695","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"696","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"697","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"698","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"699","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"700","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"701","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"702","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"703","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"704","No Author","11","corbettreport.com","No Image URL","bs","0","0"
"705","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"706","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"707","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"708","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"709","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"710","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"711","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"712","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"713","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"714","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"715","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"716","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"717","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"718","Corbett","11","corbettreport.com","No Image URL","bs","0","0"
"719","No Author","11","countercurrents.org","http://i0.wp.com/www.countercurrents.org/wp-content/uploads/2016/07/trump-convention.jpg?fit=885%2C516","bs","0","1"
"720","No Author","11","countercurrents.org","http://i2.wp.com/www.countercurrents.org/wp-content/uploads/2016/11/arctic_seal.jpg?fit=955%2C500","bs","0","1"
"721","No Author","11","countercurrents.org","https://i1.wp.com/www.countercurrents.org/wp-content/uploads/2016/11/Child-Deaths-In-Malkangiri.jpg?fit=1032%2C774&amp;ssl=1","bs","0","1"
"722","No Author","10","counterpunch.org","http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png","bs","0","1"
"723","Mike Merryman-Lotze","10","counterpunch.org","http://www.counterpunch.org/wp-content/dropzone/2016/10/15639262581_cf281b54d1_z.jpg","bs","0","1"
"724","Louis Proyect","10","counterpunch.org","http://i1.wp.com/www.counterpunch.org/wp-content/dropzone/2015/06/OGFB4.png","bs","0","1"
"725","EdJenner","10","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"726","EdJenner","10","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"727","EdJenner","10","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"728","EdJenner","10","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"729","No Author","10","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/10/gettyimages-619334730.jpg?itok=DNvEK-7S","bias","1","1"
"730","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"731","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"732","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"733","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"734","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"735","No Author","10","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/10/gettyimages-526327274.jpg?itok=TCtKLL_c","bias","1","1"
"736","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"737","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"738","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"739","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"740","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/gettyimages-577706392.jpg?itok=MVN3FTED","bias","1","1"
"741","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/gettyimages-462662274.jpg?itok=sk8IAww1","bias","1","1"
"742","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/ben_at_yaf_6.jpg?itok=ENgnAGFD","bias","1","1"
"743","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"744","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/09/hillary_clinton_ap_1.jpg?itok=698JHPgG","bias","1","1"
"745","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"746","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"747","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/04/ap149640353571.jpg?itok=t5ivnbkv","bias","1","1"
"748","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/07/christie.jpg?itok=OEw-6ns_","bias","1","1"
"749","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"750","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"751","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"752","No Author","10","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/10/ygle.jpg?itok=NzSs0wU_","bias","1","1"
"753","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"754","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"755","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/mark_dice.jpg?itok=JE7uQVxX","bias","1","1"
"756","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"757","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"758","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"759","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"760","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"761","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/donald_trump_gi_3.jpg?itok=gL0WpG4s","bias","1","1"
"762","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"763","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"764","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/hillary_voters.jpg?itok=g3p2bf6f","bias","1","1"
"765","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"766","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"767","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"768","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/hillary_clinton_gi.jpg?itok=-H2b6AeG","bias","1","1"
"769","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"770","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"771","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/10/gettyimages-612898956.jpg?itok=MrlMj0bX","bias","1","1"
"772","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/bestpic5.jpg?itok=1rAtnAve","bias","1","1"
"773","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"774","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"775","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"776","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/img_4716.jpg?itok=XvfKqrK_","bias","1","1"
"777","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/09/ap_16233666006180.jpg?itok=SxMjPQDC","bias","1","1"
"778","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"779","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"780","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/ben_at_uw.jpg?itok=sdyhVJV_","bias","1","1"
"781","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/trump_white_house.jpg?itok=jmGBTqky","bias","1","1"
"782","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/rahm_emanuel_gi_0.jpg?itok=Aa888NWZ","bias","1","1"
"783","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/untitled_20.jpg?itok=ui3o4Z7A","bias","1","1"
"784","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/donald_trump_gi_2.jpg?itok=bOLZPzIE","bias","1","1"
"785","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"786","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/gettyimages-623650180.jpg?itok=zkmqeCe5","bias","1","1"
"787","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"788","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"789","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"790","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
"791","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/gettyimages-619481800.jpg?itok=bK5glVgW","bias","1","1"
"792","No Author","11","dailywire.com","http://www.dailywire.com/sites/default/files/styles/169large/public/uploads/2016/11/gettyimages-624484324.jpg?itok=_iF1x5Cn","bias","1","1"
"793","EdJenner","11","dailywire.com","http://conservativeangle.com/wp-content/uploads/2016/10/Conservative-Angle-Logo.jpg","bias","1","1"
